,Date,adj_close,close,low,high,open,volume
294,2018-02-14,,,,,,
295,2018-02-15,,,,,,
296,2018-02-16,,,,,,
297,2018-02-17,,,,,,
298,2018-02-18,,,,,,
299,2018-02-19,,,,,,
300,2018-02-20,,,,,,
301,2018-02-21,,,,,,
302,2018-02-22,,,,,,
303,2018-02-23,,,,,,
304,2018-02-24,,,,,,
305,2018-02-25,,,,,,
306,2018-02-26,,,,,,
307,2018-02-27,,,,,,
308,2018-02-28,,,,,,
309,2018-03-01,,,,,,
310,2018-03-02,,,,,,
311,2018-03-03,,,,,,
312,2018-03-04,,,,,,
313,2018-03-05,,,,,,
314,2018-03-06,,,,,,
315,2018-03-07,,,,,,
316,2018-03-08,,,,,,
317,2018-03-09,,,,,,
318,2018-03-10,,,,,,
319,2018-03-11,,,,,,
320,2018-03-12,,,,,,
321,2018-03-13,,,,,,
322,2018-03-14,,,,,,
323,2018-03-15,,,,,,
324,2018-03-16,,,,,,
325,2018-03-17,,,,,,
326,2018-03-18,,,,,,
327,2018-03-19,,,,,,
328,2018-03-20,,,,,,
329,2018-03-21,,,,,,
330,2018-03-22,,,,,,
331,2018-03-23,,,,,,
332,2018-03-24,,,,,,
333,2018-03-25,,,,,,
334,2018-03-26,,,,,,
335,2018-03-27,,,,,,
336,2018-03-28,,,,,,
337,2018-03-29,,,,,,
338,2018-03-30,,,,,,
339,2018-03-31,,,,,,
340,2018-04-01,,,,,,
341,2018-04-02,,,,,,
342,2018-04-03,,,,,,
343,2018-04-04,,,,,,
344,2018-04-05,,,,,,
345,2018-04-06,,,,,,
346,2018-04-07,,,,,,
347,2018-04-08,,,,,,
348,2018-04-09,,,,,,
349,2018-04-10,,,,,,
350,2018-04-11,,,,,,
351,2018-04-12,,,,,,
352,2018-04-13,,,,,,
353,2018-04-14,,,,,,
354,2018-04-15,,,,,,
355,2018-04-16,,,,,,
356,2018-04-17,,,,,,
357,2018-04-18,,,,,,
358,2018-04-19,,,,,,
359,2018-04-20,,,,,,
360,2018-04-21,,,,,,
361,2018-04-22,,,,,,
362,2018-04-23,,,,,,
363,2018-04-24,,,,,,
364,2018-04-25,,,,,,
365,2018-04-26,,,,,,
366,2018-04-27,,,,,,
367,2018-04-28,,,,,,
368,2018-04-29,,,,,,
369,2018-04-30,,,,,,
370,2018-05-01,,,,,,
371,2018-05-02,,,,,,
372,2018-05-03,,,,,,
373,2018-05-04,,,,,,
374,2018-05-05,,,,,,
375,2018-05-06,,,,,,
376,2018-05-07,,,,,,
377,2018-05-08,,,,,,
378,2018-05-09,,,,,,
379,2018-05-10,,,,,,
380,2018-05-11,,,,,,
381,2018-05-12,,,,,,
382,2018-05-13,,,,,,
383,2018-05-14,,,,,,
384,2018-05-15,,,,,,
385,2018-05-16,,,,,,
386,2018-05-17,,,,,,
387,2018-05-18,,,,,,
388,2018-05-19,,,,,,
389,2018-05-20,,,,,,
390,2018-05-21,,,,,,
391,2018-05-22,,,,,,
392,2018-05-23,,,,,,
393,2018-05-24,,,,,,
394,2018-05-25,,,,,,
395,2018-05-26,,,,,,
396,2018-05-27,,,,,,
397,2018-05-28,,,,,,
398,2018-05-29,,,,,,
399,2018-05-30,,,,,,
400,2018-05-31,,,,,,
401,2018-06-01,,,,,,
402,2018-06-02,,,,,,
403,2018-06-03,,,,,,
404,2018-06-04,,,,,,
405,2018-06-05,,,,,,
406,2018-06-06,,,,,,
407,2018-06-07,,,,,,
408,2018-06-08,,,,,,
409,2018-06-09,,,,,,
410,2018-06-10,,,,,,
411,2018-06-11,,,,,,
412,2018-06-12,,,,,,
413,2018-06-13,,,,,,
414,2018-06-14,,,,,,
415,2018-06-15,,,,,,
416,2018-06-16,,,,,,
417,2018-06-17,,,,,,
418,2018-06-18,,,,,,
419,2018-06-19,,,,,,
420,2018-06-20,,,,,,
421,2018-06-21,,,,,,
422,2018-06-22,,,,,,
423,2018-06-23,,,,,,
424,2018-06-24,,,,,,
425,2018-06-25,,,,,,
426,2018-06-26,,,,,,
427,2018-06-27,,,,,,
428,2018-06-28,,,,,,
429,2018-06-29,,,,,,
430,2018-06-30,,,,,,
431,2018-07-01,,,,,,
432,2018-07-02,,,,,,
433,2018-07-03,,,,,,
434,2018-07-04,,,,,,
435,2018-07-05,,,,,,
436,2018-07-06,,,,,,
437,2018-07-07,,,,,,
438,2018-07-08,,,,,,
439,2018-07-09,,,,,,
440,2018-07-10,,,,,,
441,2018-07-11,,,,,,
442,2018-07-12,,,,,,
443,2018-07-13,,,,,,
444,2018-07-14,,,,,,
445,2018-07-15,,,,,,
446,2018-07-16,,,,,,
447,2018-07-17,,,,,,
448,2018-07-18,,,,,,
449,2018-07-19,,,,,,
450,2018-07-20,,,,,,
451,2018-07-21,,,,,,
452,2018-07-22,,,,,,
453,2018-07-23,,,,,,
454,2018-07-24,,,,,,
455,2018-07-25,,,,,,
456,2018-07-26,,,,,,
457,2018-07-27,,,,,,
458,2018-07-28,,,,,,
459,2018-07-29,,,,,,
460,2018-07-30,,,,,,
461,2018-07-31,,,,,,
462,2018-08-01,,,,,,
463,2018-08-02,,,,,,
464,2018-08-03,,,,,,
465,2018-08-04,,,,,,
466,2018-08-05,,,,,,
467,2018-08-06,,,,,,
468,2018-08-07,,,,,,
469,2018-08-08,,,,,,
470,2018-08-09,,,,,,
471,2018-08-10,,,,,,
472,2018-08-11,,,,,,
473,2018-08-12,,,,,,
474,2018-08-13,,,,,,
475,2018-08-14,,,,,,
476,2018-08-15,,,,,,
477,2018-08-16,,,,,,
478,2018-08-17,,,,,,
479,2018-08-18,,,,,,
480,2018-08-19,,,,,,
481,2018-08-20,,,,,,
482,2018-08-21,,,,,,
483,2018-08-22,,,,,,
484,2018-08-23,,,,,,
485,2018-08-24,,,,,,
486,2018-08-25,,,,,,
487,2018-08-26,,,,,,
488,2018-08-27,,,,,,
489,2018-08-28,,,,,,
490,2018-08-29,,,,,,
491,2018-08-30,,,,,,
492,2018-08-31,,,,,,
493,2018-09-01,,,,,,
494,2018-09-02,,,,,,
495,2018-09-03,,,,,,
496,2018-09-04,,,,,,
497,2018-09-05,,,,,,
498,2018-09-06,,,,,,
499,2018-09-07,,,,,,
500,2018-09-08,,,,,,
501,2018-09-09,,,,,,
502,2018-09-10,,,,,,
503,2018-09-11,,,,,,
504,2018-09-12,,,,,,
505,2018-09-13,,,,,,
506,2018-09-14,,,,,,
507,2018-09-15,,,,,,
508,2018-09-16,,,,,,
509,2018-09-17,,,,,,
510,2018-09-18,,,,,,
511,2018-09-19,,,,,,
512,2018-09-20,,,,,,
513,2018-09-21,,,,,,
514,2018-09-22,,,,,,
515,2018-09-23,,,,,,
516,2018-09-24,,,,,,
517,2018-09-25,,,,,,
518,2018-09-26,,,,,,
519,2018-09-27,,,,,,
520,2018-09-28,,,,,,
521,2018-09-29,,,,,,
522,2018-09-30,,,,,,
523,2018-10-01,,,,,,
524,2018-10-02,,,,,,
525,2018-10-03,,,,,,
526,2018-10-04,,,,,,
527,2018-10-05,,,,,,
528,2018-10-06,,,,,,
529,2018-10-07,,,,,,
530,2018-10-08,,,,,,
531,2018-10-09,,,,,,
532,2018-10-10,,,,,,
533,2018-10-11,,,,,,
534,2018-10-12,,,,,,
535,2018-10-13,,,,,,
536,2018-10-14,,,,,,
537,2018-10-15,,,,,,
538,2018-10-16,,,,,,
539,2018-10-17,,,,,,
540,2018-10-18,,,,,,
541,2018-10-19,,,,,,
542,2018-10-20,,,,,,
543,2018-10-21,,,,,,
544,2018-10-22,,,,,,
545,2018-10-23,,,,,,
546,2018-10-24,,,,,,
547,2018-10-25,,,,,,
548,2018-10-26,,,,,,
549,2018-10-27,,,,,,
550,2018-10-28,,,,,,
551,2018-10-29,,,,,,
552,2018-10-30,,,,,,
553,2018-10-31,,,,,,
554,2018-11-01,,,,,,
555,2018-11-02,,,,,,
556,2018-11-03,,,,,,
557,2018-11-04,,,,,,
558,2018-11-05,,,,,,
559,2018-11-06,,,,,,
560,2018-11-07,,,,,,
561,2018-11-08,,,,,,
562,2018-11-09,,,,,,
563,2018-11-10,,,,,,
564,2018-11-11,,,,,,
565,2018-11-12,,,,,,
566,2018-11-13,,,,,,
567,2018-11-14,,,,,,
568,2018-11-15,,,,,,
569,2018-11-16,,,,,,
570,2018-11-17,,,,,,
571,2018-11-18,,,,,,
572,2018-11-19,,,,,,
573,2018-11-20,,,,,,
574,2018-11-21,,,,,,
575,2018-11-22,,,,,,
576,2018-11-23,,,,,,
577,2018-11-24,,,,,,
578,2018-11-25,,,,,,
579,2018-11-26,,,,,,
580,2018-11-27,,,,,,
581,2018-11-28,,,,,,
582,2018-11-29,,,,,,
583,2018-11-30,,,,,,
584,2018-12-01,,,,,,
585,2018-12-02,,,,,,
586,2018-12-03,,,,,,
587,2018-12-04,,,,,,
588,2018-12-05,,,,,,
589,2018-12-06,,,,,,
590,2018-12-07,,,,,,
591,2018-12-08,,,,,,
592,2018-12-09,,,,,,
593,2018-12-10,,,,,,
594,2018-12-11,,,,,,
595,2018-12-12,,,,,,
596,2018-12-13,,,,,,
597,2018-12-14,,,,,,
598,2018-12-15,,,,,,
599,2018-12-16,,,,,,
600,2018-12-17,,,,,,
601,2018-12-18,,,,,,
602,2018-12-19,,,,,,
603,2018-12-20,,,,,,
604,2018-12-21,,,,,,
605,2018-12-22,,,,,,
606,2018-12-23,,,,,,
607,2018-12-24,,,,,,
608,2018-12-25,,,,,,
609,2018-12-26,,,,,,
610,2018-12-27,,,,,,
611,2018-12-28,,,,,,
612,2018-12-29,,,,,,
613,2018-12-30,,,,,,
614,2018-12-31,,,,,,
615,2019-01-01,,,,,,
616,2019-01-02,,,,,,
617,2019-01-03,,,,,,
618,2019-01-04,,,,,,
619,2019-01-05,,,,,,
620,2019-01-06,,,,,,
621,2019-01-07,,,,,,
622,2019-01-08,,,,,,
623,2019-01-09,,,,,,
624,2019-01-10,,,,,,
625,2019-01-11,,,,,,
626,2019-01-12,,,,,,
627,2019-01-13,,,,,,
628,2019-01-14,,,,,,
629,2019-01-15,,,,,,
630,2019-01-16,,,,,,
631,2019-01-17,,,,,,
632,2019-01-18,,,,,,
633,2019-01-19,,,,,,
634,2019-01-20,,,,,,
635,2019-01-21,,,,,,
636,2019-01-22,,,,,,
637,2019-01-23,,,,,,
638,2019-01-24,,,,,,
639,2019-01-25,,,,,,
640,2019-01-26,,,,,,
641,2019-01-27,,,,,,
642,2019-01-28,,,,,,
643,2019-01-29,,,,,,
644,2019-01-30,,,,,,
645,2019-01-31,,,,,,
646,2019-02-01,,,,,,
647,2019-02-02,,,,,,
648,2019-02-03,,,,,,
649,2019-02-04,,,,,,
650,2019-02-05,,,,,,
651,2019-02-06,,,,,,
652,2019-02-07,,,,,,
653,2019-02-08,,,,,,
654,2019-02-09,,,,,,
655,2019-02-10,,,,,,
656,2019-02-11,,,,,,
657,2019-02-12,,,,,,
658,2019-02-13,,,,,,
659,2019-02-14,,,,,,
660,2019-02-15,,,,,,
661,2019-02-16,,,,,,
662,2019-02-17,,,,,,
663,2019-02-18,,,,,,
664,2019-02-19,,,,,,
665,2019-02-20,,,,,,
666,2019-02-21,,,,,,
667,2019-02-22,,,,,,
668,2019-02-23,,,,,,
669,2019-02-24,,,,,,
670,2019-02-25,,,,,,
671,2019-02-26,,,,,,
672,2019-02-27,,,,,,
673,2019-02-28,,,,,,
674,2019-03-01,,,,,,
675,2019-03-02,,,,,,
676,2019-03-03,,,,,,
677,2019-03-04,,,,,,
678,2019-03-05,,,,,,
679,2019-03-06,,,,,,
680,2019-03-07,,,,,,
681,2019-03-08,,,,,,
682,2019-03-09,,,,,,
683,2019-03-10,,,,,,
684,2019-03-11,,,,,,
685,2019-03-12,,,,,,
686,2019-03-13,,,,,,
687,2019-03-14,,,,,,
688,2019-03-15,,,,,,
689,2019-03-16,,,,,,
690,2019-03-17,,,,,,
691,2019-03-18,,,,,,
692,2019-03-19,,,,,,
693,2019-03-20,,,,,,
694,2019-03-21,,,,,,
695,2019-03-22,,,,,,
696,2019-03-23,,,,,,
697,2019-03-24,,,,,,
698,2019-03-25,,,,,,
699,2019-03-26,,,,,,
700,2019-03-27,,,,,,
701,2019-03-28,,,,,,
702,2019-03-29,,,,,,
703,2019-03-30,,,,,,
704,2019-03-31,,,,,,
705,2019-04-01,,,,,,
706,2019-04-02,,,,,,
707,2019-04-03,,,,,,
708,2019-04-04,,,,,,
709,2019-04-05,,,,,,
710,2019-04-06,,,,,,
711,2019-04-07,,,,,,
712,2019-04-08,,,,,,
713,2019-04-09,,,,,,
714,2019-04-10,,,,,,
715,2019-04-11,,,,,,
716,2019-04-12,,,,,,
717,2019-04-13,,,,,,
718,2019-04-14,,,,,,
719,2019-04-15,,,,,,
720,2019-04-16,,,,,,
721,2019-04-17,,,,,,
722,2019-04-18,,,,,,
723,2019-04-19,,,,,,
724,2019-04-20,,,,,,
725,2019-04-21,,,,,,
726,2019-04-22,,,,,,
727,2019-04-23,,,,,,
728,2019-04-24,,,,,,
729,2019-04-25,,,,,,
730,2019-04-26,,,,,,
731,2019-04-27,,,,,,
732,2019-04-28,,,,,,
733,2019-04-29,,,,,,
734,2019-04-30,,,,,,
735,2019-05-01,,,,,,
736,2019-05-02,,,,,,
737,2019-05-03,,,,,,
738,2019-05-04,,,,,,
739,2019-05-05,,,,,,
740,2019-05-06,,,,,,
741,2019-05-07,,,,,,
742,2019-05-08,,,,,,
743,2019-05-09,,,,,,
744,2019-05-10,,,,,,
745,2019-05-11,,,,,,
746,2019-05-12,,,,,,
747,2019-05-13,,,,,,
748,2019-05-14,,,,,,
749,2019-05-15,,,,,,
750,2019-05-16,,,,,,
751,2019-05-17,,,,,,
752,2019-05-18,,,,,,
753,2019-05-19,,,,,,
754,2019-05-20,,,,,,
755,2019-05-21,,,,,,
756,2019-05-22,,,,,,
757,2019-05-23,,,,,,
758,2019-05-24,,,,,,
759,2019-05-25,,,,,,
760,2019-05-26,,,,,,
761,2019-05-27,,,,,,
762,2019-05-28,,,,,,
763,2019-05-29,,,,,,
764,2019-05-30,,,,,,
765,2019-05-31,,,,,,
766,2019-06-01,,,,,,
767,2019-06-02,,,,,,
768,2019-06-03,,,,,,
769,2019-06-04,,,,,,
770,2019-06-05,,,,,,
771,2019-06-06,,,,,,
772,2019-06-07,,,,,,
773,2019-06-08,,,,,,
774,2019-06-09,,,,,,
775,2019-06-10,,,,,,
776,2019-06-11,,,,,,
777,2019-06-12,,,,,,
778,2019-06-13,,,,,,
779,2019-06-14,,,,,,
780,2019-06-15,,,,,,
781,2019-06-16,,,,,,
782,2019-06-17,,,,,,
783,2019-06-18,,,,,,
784,2019-06-19,,,,,,
785,2019-06-20,,,,,,
786,2019-06-21,,,,,,
787,2019-06-22,,,,,,
788,2019-06-23,,,,,,
789,2019-06-24,,,,,,
790,2019-06-25,,,,,,
791,2019-06-26,,,,,,
792,2019-06-27,,,,,,
793,2019-06-28,,,,,,
794,2019-06-29,,,,,,
795,2019-06-30,,,,,,
796,2019-07-01,,,,,,
797,2019-07-02,,,,,,
798,2019-07-03,,,,,,
799,2019-07-04,,,,,,
800,2019-07-05,,,,,,
801,2019-07-06,,,,,,
802,2019-07-07,,,,,,
803,2019-07-08,,,,,,
804,2019-07-09,,,,,,
805,2019-07-10,,,,,,
806,2019-07-11,,,,,,
807,2019-07-12,,,,,,
808,2019-07-13,,,,,,
809,2019-07-14,,,,,,
810,2019-07-15,,,,,,
811,2019-07-16,,,,,,
812,2019-07-17,,,,,,
813,2019-07-18,,,,,,
814,2019-07-19,,,,,,
815,2019-07-20,,,,,,
816,2019-07-21,,,,,,
817,2019-07-22,,,,,,
818,2019-07-23,,,,,,
819,2019-07-24,,,,,,
820,2019-07-25,,,,,,
821,2019-07-26,,,,,,
822,2019-07-27,,,,,,
823,2019-07-28,,,,,,
824,2019-07-29,,,,,,
825,2019-07-30,,,,,,
826,2019-07-31,,,,,,
827,2019-08-01,,,,,,
828,2019-08-02,,,,,,
829,2019-08-03,,,,,,
830,2019-08-04,,,,,,
831,2019-08-05,,,,,,
832,2019-08-06,,,,,,
833,2019-08-07,,,,,,
834,2019-08-08,,,,,,
835,2019-08-09,,,,,,
836,2019-08-10,,,,,,
837,2019-08-11,,,,,,
838,2019-08-12,,,,,,
839,2019-08-13,,,,,,
840,2019-08-14,,,,,,
841,2019-08-15,,,,,,
842,2019-08-16,,,,,,
843,2019-08-17,,,,,,
844,2019-08-18,,,,,,
845,2019-08-19,,,,,,
846,2019-08-20,,,,,,
847,2019-08-21,,,,,,
848,2019-08-22,,,,,,
849,2019-08-23,,,,,,
850,2019-08-24,,,,,,
851,2019-08-25,,,,,,
852,2019-08-26,,,,,,
853,2019-08-27,,,,,,
854,2019-08-28,,,,,,
855,2019-08-29,,,,,,
856,2019-08-30,,,,,,
857,2019-08-31,,,,,,
858,2019-09-01,,,,,,
859,2019-09-02,,,,,,
860,2019-09-03,,,,,,
861,2019-09-04,,,,,,
862,2019-09-05,,,,,,
863,2019-09-06,,,,,,
864,2019-09-07,,,,,,
865,2019-09-08,,,,,,
866,2019-09-09,,,,,,
867,2019-09-10,,,,,,
868,2019-09-11,,,,,,
869,2019-09-12,,,,,,
870,2019-09-13,,,,,,
871,2019-09-14,,,,,,
872,2019-09-15,,,,,,
873,2019-09-16,,,,,,
874,2019-09-17,,,,,,
875,2019-09-18,,,,,,
876,2019-09-19,,,,,,
877,2019-09-20,,,,,,
878,2019-09-21,,,,,,
879,2019-09-22,,,,,,
880,2019-09-23,,,,,,
881,2019-09-24,,,,,,
882,2019-09-25,,,,,,
883,2019-09-26,,,,,,
884,2019-09-27,,,,,,
885,2019-09-28,,,,,,
886,2019-09-29,,,,,,
887,2019-09-30,,,,,,
888,2019-10-01,,,,,,
889,2019-10-02,,,,,,
890,2019-10-03,,,,,,
891,2019-10-04,,,,,,
892,2019-10-05,,,,,,
893,2019-10-06,,,,,,
894,2019-10-07,,,,,,
895,2019-10-08,,,,,,
896,2019-10-09,,,,,,
897,2019-10-10,,,,,,
898,2019-10-11,,,,,,
899,2019-10-12,,,,,,
900,2019-10-13,,,,,,
901,2019-10-14,,,,,,
902,2019-10-15,,,,,,
903,2019-10-16,,,,,,
904,2019-10-17,,,,,,
905,2019-10-18,,,,,,
906,2019-10-19,,,,,,
907,2019-10-20,,,,,,
908,2019-10-21,,,,,,
909,2019-10-22,,,,,,
910,2019-10-23,,,,,,
911,2019-10-24,,,,,,
912,2019-10-25,,,,,,
913,2019-10-26,,,,,,
914,2019-10-27,,,,,,
915,2019-10-28,,,,,,
916,2019-10-29,,,,,,
917,2019-10-30,,,,,,
918,2019-10-31,,,,,,
919,2019-11-01,,,,,,
920,2019-11-02,,,,,,
921,2019-11-03,,,,,,
922,2019-11-04,,,,,,
923,2019-11-05,,,,,,
924,2019-11-06,,,,,,
925,2019-11-07,,,,,,
926,2019-11-08,,,,,,
927,2019-11-09,,,,,,
928,2019-11-10,,,,,,
929,2019-11-11,,,,,,
